wave_id,step,respondent,tp,fp,fn,tn,precision,recall,fpr,fnr,pair_accuracy,n_fail_safe,n_pairs_evaluated
t900,900,Carlos Gomez,0,12,4,81,0.000000,0.000000,0.129032,1.000000,0.835052,56,97
t900,900,Francisco Lopez,2,38,2,63,0.050000,0.500000,0.376238,0.500000,0.619048,0,105
t900,900,Giorgio Rossi,1,27,3,74,0.035714,0.250000,0.267327,0.750000,0.714286,0,105
t900,900,Hailey Johnson,0,15,4,80,0.000000,0.000000,0.157895,1.000000,0.808081,42,99
t900,900,Isabella Rodriguez,1,27,3,74,0.035714,0.250000,0.267327,0.750000,0.714286,0,105
t900,900,Klaus Mueller,1,36,3,65,0.027027,0.250000,0.356436,0.750000,0.628571,14,105
t900,900,Latoya Williams,0,11,3,75,0.000000,0.000000,0.127907,1.000000,0.842697,70,89
t900,900,Maria Lopez,2,21,2,79,0.086957,0.500000,0.210000,0.500000,0.778846,28,104
t900,900,Mei Lin,0,7,4,94,0.000000,0.000000,0.069307,1.000000,0.895238,0,105
t900,900,Rajiv Patel,2,37,2,63,0.051282,0.500000,0.370000,0.500000,0.625000,0,104
t900,900,Ryan Park,0,5,3,86,0.000000,0.000000,0.054945,1.000000,0.914894,70,94
t900,900,Wolfgang Schulz,0,12,4,86,0.000000,0.000000,0.122449,1.000000,0.843137,42,102
t900,900,__overall__,12,312,46,1158,0.037037,0.206897,0.212245,0.793103,0.765707,364,1528
t1200,1200,Abigail Chen,0,14,4,87,0.000000,0.000000,0.138614,1.000000,0.828571,14,105
t1200,1200,Arthur Burton,2,25,2,76,0.074074,0.500000,0.247525,0.500000,0.742857,0,105
t1200,1200,Ayesha Khan,1,23,3,77,0.041667,0.250000,0.230000,0.750000,0.750000,28,104
t1200,1200,Carlos Gomez,0,19,4,76,0.000000,0.000000,0.200000,1.000000,0.767677,56,99
t1200,1200,Francisco Lopez,2,36,2,65,0.052632,0.500000,0.356436,0.500000,0.638095,0,105
t1200,1200,Giorgio Rossi,1,26,3,75,0.037037,0.250000,0.257426,0.750000,0.723810,0,105
t1200,1200,Hailey Johnson,0,14,4,86,0.000000,0.000000,0.140000,1.000000,0.826923,28,104
t1200,1200,Isabella Rodriguez,1,23,3,77,0.041667,0.250000,0.230000,0.750000,0.750000,28,104
t1200,1200,Klaus Mueller,1,36,3,65,0.027027,0.250000,0.356436,0.750000,0.628571,14,105
t1200,1200,Latoya Williams,0,12,4,83,0.000000,0.000000,0.126316,1.000000,0.838384,42,99
t1200,1200,Maria Lopez,1,18,3,80,0.052632,0.250000,0.183673,0.750000,0.794118,42,102
t1200,1200,Mei Lin,0,5,4,96,0.000000,0.000000,0.049505,1.000000,0.914286,14,105
t1200,1200,Rajiv Patel,2,37,2,64,0.051282,0.500000,0.366337,0.500000,0.628571,0,105
t1200,1200,Ryan Park,0,8,4,87,0.000000,0.000000,0.084211,1.000000,0.878788,56,99
t1200,1200,Wolfgang Schulz,0,14,4,87,0.000000,0.000000,0.138614,1.000000,0.828571,14,105
t1200,1200,__overall__,11,310,49,1181,0.034268,0.183333,0.207914,0.816667,0.768536,336,1551
t1800,1800,Abigail Chen,0,14,4,87,0.000000,0.000000,0.138614,1.000000,0.828571,14,105
t1800,1800,Arthur Burton,2,25,2,76,0.074074,0.500000,0.247525,0.500000,0.742857,0,105
t1800,1800,Ayesha Khan,1,23,3,72,0.041667,0.250000,0.242105,0.750000,0.737374,56,99
t1800,1800,Carlos Gomez,1,20,3,78,0.047619,0.250000,0.204082,0.750000,0.774510,42,102
t1800,1800,Francisco Lopez,2,37,2,64,0.051282,0.500000,0.366337,0.500000,0.628571,0,105
t1800,1800,Giorgio Rossi,1,26,3,75,0.037037,0.250000,0.257426,0.750000,0.723810,0,105
t1800,1800,Hailey Johnson,0,7,3,67,0.000000,0.000000,0.094595,1.000000,0.870130,112,77
t1800,1800,Isabella Rodriguez,1,27,3,74,0.035714,0.250000,0.267327,0.750000,0.714286,0,105
t1800,1800,Klaus Mueller,1,35,3,66,0.027778,0.250000,0.346535,0.750000,0.638095,0,105
t1800,1800,Latoya Williams,0,14,4,76,0.000000,0.000000,0.155556,1.000000,0.808511,56,94
t1800,1800,Maria Lopez,3,25,1,76,0.107143,0.750000,0.247525,0.250000,0.752381,0,105
t1800,1800,Mei Lin,0,9,4,92,0.000000,0.000000,0.089109,1.000000,0.876190,14,105
t1800,1800,Rajiv Patel,2,35,1,65,0.054054,0.666667,0.350000,0.333333,0.650485,0,103
t1800,1800,Ryan Park,0,4,4,52,0.000000,0.000000,0.071429,1.000000,0.866667,140,60
t1800,1800,Wolfgang Schulz,0,17,4,84,0.000000,0.000000,0.168317,1.000000,0.800000,0,105
t1800,1800,__overall__,14,318,44,1104,0.042169,0.241379,0.223629,0.758621,0.755405,434,1480
2400,2400,Abigail Chen,0,13,4,83,0.000000,0.000000,0.135417,1.000000,0.830000,42,100
2400,2400,Arthur Burton,2,23,2,77,0.080000,0.500000,0.230000,0.500000,0.759615,14,104
2400,2400,Ayesha Khan,1,20,3,78,0.047619,0.250000,0.204082,0.750000,0.774510,42,102
2400,2400,Carlos Gomez,1,18,3,73,0.052632,0.250000,0.197802,0.750000,0.778947,70,95
2400,2400,Francisco Lopez,2,36,2,65,0.052632,0.500000,0.356436,0.500000,0.638095,0,105
2400,2400,Giorgio Rossi,1,26,3,75,0.037037,0.250000,0.257426,0.750000,0.723810,0,105
2400,2400,Hailey Johnson,0,7,3,74,0.000000,0.000000,0.086420,1.000000,0.880952,98,84
2400,2400,Isabella Rodriguez,1,27,3,74,0.035714,0.250000,0.267327,0.750000,0.714286,0,105
2400,2400,Klaus Mueller,1,34,3,67,0.028571,0.250000,0.336634,0.750000,0.647619,14,105
2400,2400,Latoya Williams,0,16,4,82,0.000000,0.000000,0.163265,1.000000,0.803922,28,102
2400,2400,Maria Lopez,1,19,3,81,0.050000,0.250000,0.190000,0.750000,0.788462,28,104
2400,2400,Mei Lin,0,8,4,93,0.000000,0.000000,0.079208,1.000000,0.885714,14,105
2400,2400,Rajiv Patel,2,36,2,65,0.052632,0.500000,0.356436,0.500000,0.638095,0,105
2400,2400,Ryan Park,1,2,2,64,0.333333,0.333333,0.030303,0.666667,0.942029,126,69
2400,2400,Wolfgang Schulz,0,12,4,85,0.000000,0.000000,0.123711,1.000000,0.841584,42,101
2400,2400,__overall__,13,297,45,1136,0.041935,0.224138,0.207258,0.775862,0.770624,518,1491
t3000,3000,Abigail Chen,0,11,3,75,0.000000,0.000000,0.127907,1.000000,0.842697,84,89
t3000,3000,Arthur Burton,2,25,2,76,0.074074,0.500000,0.247525,0.500000,0.742857,0,105
t3000,3000,Ayesha Khan,1,26,3,74,0.037037,0.250000,0.260000,0.750000,0.721154,28,104
t3000,3000,Carlos Gomez,1,12,3,71,0.076923,0.250000,0.144578,0.750000,0.827586,84,87
t3000,3000,Francisco Lopez,2,40,2,61,0.047619,0.500000,0.396040,0.500000,0.600000,0,105
t3000,3000,Giorgio Rossi,1,26,3,75,0.037037,0.250000,0.257426,0.750000,0.723810,0,105
t3000,3000,Hailey Johnson,1,14,2,67,0.066667,0.333333,0.172840,0.666667,0.809524,98,84
t3000,3000,Isabella Rodriguez,1,26,3,75,0.037037,0.250000,0.257426,0.750000,0.723810,0,105
t3000,3000,Klaus Mueller,1,36,3,65,0.027027,0.250000,0.356436,0.750000,0.628571,0,105
t3000,3000,Latoya Williams,0,19,4,78,0.000000,0.000000,0.195876,1.000000,0.772277,28,101
t3000,3000,Maria Lopez,1,21,3,79,0.045455,0.250000,0.210000,0.750000,0.769231,28,104
t3000,3000,Mei Lin,0,8,4,93,0.000000,0.000000,0.079208,1.000000,0.885714,0,105
t3000,3000,Rajiv Patel,2,34,2,67,0.055556,0.500000,0.336634,0.500000,0.657143,0,105
t3000,3000,Ryan Park,0,6,0,26,0.000000,,0.187500,,0.812500,168,32
t3000,3000,Wolfgang Schulz,0,19,4,80,0.000000,0.000000,0.191919,1.000000,0.776699,28,103
t3000,3000,__overall__,13,323,41,1062,0.038690,0.240741,0.233213,0.759259,0.747047,546,1439
t4200,4200,Abigail Chen,0,15,4,86,0.000000,0.000000,0.148515,1.000000,0.819048,14,105
t4200,4200,Arthur Burton,2,23,2,78,0.080000,0.500000,0.227723,0.500000,0.761905,14,105
t4200,4200,Ayesha Khan,1,24,3,77,0.040000,0.250000,0.237624,0.750000,0.742857,14,105
t4200,4200,Carlos Gomez,1,15,3,82,0.062500,0.250000,0.154639,0.750000,0.821782,42,101
t4200,4200,Francisco Lopez,2,41,2,60,0.046512,0.500000,0.405941,0.500000,0.590476,0,105
t4200,4200,Giorgio Rossi,1,26,3,75,0.037037,0.250000,0.257426,0.750000,0.723810,0,105
t4200,4200,Hailey Johnson,1,14,1,68,0.066667,0.500000,0.170732,0.500000,0.821429,98,84
t4200,4200,Isabella Rodriguez,1,27,3,74,0.035714,0.250000,0.267327,0.750000,0.714286,0,105
t4200,4200,Klaus Mueller,1,37,3,64,0.026316,0.250000,0.366337,0.750000,0.619048,0,105
t4200,4200,Latoya Williams,0,12,4,87,0.000000,0.000000,0.121212,1.000000,0.844660,14,103
t4200,4200,Maria Lopez,1,21,3,80,0.045455,0.250000,0.207921,0.750000,0.771429,14,105
t4200,4200,Mei Lin,0,5,4,96,0.000000,0.000000,0.049505,1.000000,0.914286,0,105
t4200,4200,Rajiv Patel,2,35,2,66,0.054054,0.500000,0.346535,0.500000,0.647619,0,105
t4200,4200,Ryan Park,0,5,3,68,0.000000,0.000000,0.068493,1.000000,0.894737,112,76
t4200,4200,Wolfgang Schulz,0,16,4,84,0.000000,0.000000,0.160000,1.000000,0.807692,14,104
t4200,4200,__overall__,13,316,44,1145,0.039514,0.228070,0.216290,0.771930,0.762846,336,1518
